begin,end,participant,utterance,source,utterance_raw,language,corpus,duration,uid,nature,utterance_stripped,nwords,nchar,n,rank,freq,overlap,priorby,FTO,overlapped,talk_all,talk_rel,load,transitions,turns_all,turns_rel,participants,rank_perc,freq_perc
119941,121737,spreker2 [v] (TIE2),omdat er al zoveel engelstalig ook is,/dutch2/DVA13U,omdat er al zoveel engelstalig ook is,dutch,dutch2,1796,dutch-04-085-119941,talk,omdat er al zoveel engelstalig ook is,7,37,1,205,1.5556098217596995e-10,NA,self,NA,NA,10460,0.380210325047801,0.981514497513371,1,7,0.428571428571429,2,100,69
121737,122960,spreker2 [v] (TIE2),zo'n groot publiek,/dutch2/DVA13U,zo'n groot publiek,dutch,dutch2,1223,dutch-04-086-121737,talk,zo'n groot publiek,3,18,1,205,1.5556098217596995e-10,NA,self,NA,overlapped,9906,0.5249343832021,1.01767002260119,1,7,0.571428571428571,2,100,69
121806,122314,spreker1 [v] (TIE0),ja,/dutch2/DVA13U,ja,dutch,dutch2,508,dutch-04-087-121806,talk,ja,1,2,77862,1,1.2112289194185375e-5,full,other,69,NA,10414,0.500672172076051,1.06985822888843,2,8,0.5,2,10,100
122914,123364,spreker1 [v] (TIE0),ja,/dutch2/DVA13U,ja,dutch,dutch2,450,dutch-04-088-122914,talk,ja,1,2,77862,1,1.2112289194185375e-5,NA,self_during_other,-46,overlapped,10864,0.521354933726068,1.07161175774314,2,9,0.555555555555556,2,10,100
122960,125118,spreker2 [v] (TIE2),op zich wel goed maar ook veel aanbod natuurlijk,/dutch2/DVA13U,op zich wel goed maar ook veel aanbod natuurlijk,dutch,dutch2,2158,dutch-04-089-122960,talk,op zich wel goed maar ook veel aanbod natuurlijk,9,48,1,205,1.5556098217596995e-10,partial,other,646,overlapped,13022,0.565043772078022,1.09502186343761,3,10,0.5,2,100,69
124149,124610,spreker1 [v] (TIE0),ja,/dutch2/DVA13U,ja,dutch,dutch2,461,dutch-04-090-124149,talk,ja,1,2,77862,1,1.2112289194185375e-5,full,other,-969,NA,11569,0.363989973204253,1.15956700410945,4,10,0.5,2,10,100
125268,126733,spreker1 [v] (TIE0),maar hij verdient daar best prima mee,/dutch2/DVA13U,maar hij verdient daar best prima mee,dutch,dutch2,1465,dutch-04-091-125268,talk,maar hij verdient daar best prima mee,7,37,1,205,1.5556098217596995e-10,NA,self_during_other,150,NA,12561,0.414218613167741,1.12968792157568,4,10,0.5,2,100,69
126745,127564,spreker2 [v] (TIE2),wat leuk,/dutch2/DVA13U,wat leuk,dutch,dutch2,819,dutch-04-092-126745,talk,wat leuk,2,8,45,161,7.000244197918649e-9,NA,other,12,overlapped,11061,0.739264081005334,1.03113638482334,4,10,0.6,2,24,77
127310,129641,spreker1 [v] (TIE0),'t is uh hij  ja speelt dan twee uur achter elkaar,/dutch2/DVA13U,'t is uh hij  ja speelt dan twee uur achter elkaar,dutch,dutch2,2330.9999999999854,dutch-04-093-127310,talk,'t is uh hij ja speelt dan twee uur achter elkaar,11,49,1,205,1.5556098217596995e-10,partial,other,-254,NA,13068,0.398989898989899,1.13064544038761,5,10,0.5,2,100,69
130779,132695,spreker1 [v] (TIE0),en wat verdiende ie nou ja,/dutch2/DVA13U,en wat verdiende ie nou ja,dutch,dutch2,1916,dutch-04-094-130779,talk,en wat verdiende ie nou ja,6,26,1,205,1.5556098217596995e-10,NA,self,NA,NA,11330,0.629302736098853,1.03394780069356,5,9,0.666666666666667,2,100,69
133295,134945,spreker1 [v] (TIE0),nou laten we zeggen gemiddeld,/dutch2/DVA13U,nou laten we zeggen gemiddeld,dutch,dutch2,1650,dutch-04-095-133295,talk,nou laten we zeggen gemiddeld,5,29,1,205,1.5556098217596995e-10,NA,self,NA,NA,8641,0.905219303321375,0.800389032975176,2,6,0.833333333333333,2,100,69
135995,137068,spreker1 [v] (TIE0),uhm,/dutch2/DVA13U,uhm,dutch,dutch2,1073,dutch-04-096-135995,talk,uhm,1,3,2937,9,4.568826046508238e-7,NA,self,NA,NA,7788,0.894838212634823,0.754431851206045,1,5,0.8,2,16,85
137656,139556,spreker1 [v] (TIE0),dertig à veertig pond per twee uur,/dutch2/DVA13U,dertig à veertig pond per twee uur,dutch,dutch2,1900,dutch-04-097-137656,talk,dertig à veertig pond per twee uur,7,34,1,205,1.5556098217596995e-10,NA,self,NA,NA,6539,1,0.745015381109719,0,4,1,1,100,69
140394,140786,spreker2 [v] (TIE2),NA,/dutch2/DVA13U,xxx,dutch,dutch2,392,dutch-04-098-140394,NA,NA,NA,NA,NA,NA,NA,NA,other,838,overlapped,6931,0.0565574953109219,0.692615169381433,1,5,0.2,2,NA,NA
140405,140867,spreker1 [v] (TIE0),nou ja,/dutch2/DVA13U,nou ja,dutch,dutch2,462,dutch-04-099-140405,talk,nou ja,2,6,627,31,9.753673582433319e-8,partial,other,-381,NA,7393,0.946976870012174,0.732850911974623,2,6,0.833333333333333,2,20,81
140867,143821,spreker1 [v] (TIE0),als je 't uh twee twee sessies op 'n dag doet zeven dagen per week,/dutch2/DVA13U,als je 't uh twee twee sessies op 'n dag doet zeven dagen per week,dutch,dutch2,2954,dutch-04-100-140867,talk,als je 't uh twee twee sessies op 'n dag doet zeven dagen per week,15,66,1,205,1.5556098217596995e-10,NA,self,NA,overlapped,8431,0.953504922310521,0.800969029070872,2,6,0.833333333333333,2,100,69
143704.99999999997,144975,spreker2 [v] (TIE2),kan je lekker rondkomen,/dutch2/DVA13U,kan je lekker rondkomen,dutch,dutch2,1270.000000000029,dutch-04-101-143705,talk,kan je lekker rondkomen,4,23,1,205,1.5556098217596995e-10,partial,other,-116.0000000000291,NA,8051,0.206433983356105,0.896547884187082,3,6,0.333333333333333,2,100,69
145194,147375,spreker1 [v] (TIE0),kan je w*a op zich r*a redelijk goed ja,/dutch2/DVA13U,kan je w*a op zich r*a redelijk goed ja,dutch,dutch2,2181,dutch-04-102-145194,talk,kan je w*a op zich r*a redelijk goed ja,9,39,1,205,1.5556098217596995e-10,NA,other,219,overlapped,10232,0.837568412822518,0.899121265377856,4,7,0.714285714285714,2,100,69
145667,145909,spreker2 [v] (TIE2),ja,/dutch2/DVA13U,ja,dutch,dutch2,242,dutch-04-103-145667,talk,ja,1,2,77862,1,1.2112289194185375e-5,full,other,-1708,NA,10474,0.181783463815161,0.920386643233743,5,8,0.375,2,10,100
147375,148586,spreker1 [v] (TIE0),'t is dus allemaal heel duur daar,/dutch2/DVA13U,'t is dus allemaal heel duur daar,dutch,dutch2,1211,dutch-04-104-147375,talk,'t is dus allemaal heel duur daar,7,33,1,205,1.5556098217596995e-10,NA,other,1466,NA,10612,0.820580474934037,0.970905763952425,6,8,0.625,2,100,69
148586,149890,spreker1 [v] (TIE0),maar redelijk rondkomen,/dutch2/DVA13U,maar redelijk rondkomen,dutch,dutch2,1304,dutch-04-105-148586,talk,maar redelijk rondkomen,3,23,1,205,1.5556098217596995e-10,NA,self,NA,overlapped,10016,0.809904153354633,1.0547598989048,5,8,0.625,2,100,69
149706,149925,spreker2 [v] (TIE2),ja,/dutch2/DVA13U,ja,dutch,dutch2,219,dutch-04-106-149706,talk,ja,1,2,77862,1,1.2112289194185375e-5,partial,other,-184,NA,10235,0.20742550073278,1.07386423250446,6,9,0.444444444444444,2,10,100
150502,152716.99999999997,spreker2 [v] (TIE2),hé maar ik had helemaal nog niet verteld wat ik van 't weekend had gedaan,/dutch2/DVA13U,hé maar ik had helemaal nog niet verteld wat ik van 't weekend had gedaan,dutch,dutch2,2214.999999999971,dutch-04-107-150502,talk,hé maar ik had helemaal nog niet verteld wat ik van 't weekend had gedaan,15,73,1,205,1.5556098217596995e-10,NA,self,NA,overlapped,11595,0.340232858990944,0.978481012658228,5,8,0.5,2,100,69
152429,152740,spreker1 [v] (TIE0),ja,/dutch2/DVA13U,ja,dutch,dutch2,311,dutch-04-108-152429,talk,ja,1,2,77862,1,1.2112289194185375e-5,partial,other,-287.9999999999709,NA,8952,0.559316353887399,0.990813503043719,5,8,0.5,2,10,100
152740,153121,spreker1 [v] (TIE0),vertel,/dutch2/DVA13U,vertel,dutch,dutch2,381,dutch-04-109-152740,talk,vertel,1,6,17,189,2.6445366969914893e-9,NA,self,NA,NA,9333,0.577306332369013,0.991185216652506,5,9,0.555555555555556,2,26,75
153202,154402,spreker2 [v] (TIE2),ik was dat is stom want,/dutch2/DVA13U,ik was dat is stom want,dutch,dutch2,1200,dutch-04-110-153202,talk,ik was dat is stom want,6,23,1,205,1.5556098217596995e-10,NA,other,81,overlapped,10533,0.488464824836229,0.984668598672525,6,10,0.5,2,100,69
153975,154483,spreker1 [v] (TIE0),naar marken?,/dutch2/DVA13U,naar marken?,dutch,dutch2,508,dutch-04-111-153975,talk,naar marken?,2,12,1,205,1.5556098217596995e-10,partial,other,-427,overlapped,9771,0.60341827857947,1.05188933146733,6,10,0.6,2,100,69
154402,155139,spreker2 [v] (TIE2),ik snap er helem*a,/dutch2/DVA13U,ik snap er helem*a,dutch,dutch2,737,dutch-04-112-154402,talk,ik snap er helem*a,4,18,1,205,1.5556098217596995e-10,partial,other,-81,NA,10508,0.438903692424819,1.05661136249372,7,11,0.454545454545455,2,100,69
155139,155867,spreker2 [v] (TIE2),ja precies,/dutch2/DVA13U,ja precies,dutch,dutch2,728,dutch-04-113-155139,talk,ja precies,2,10,570,33,8.86697598403029e-8,NA,self,NA,overlapped,11236,0.475258098967604,1.05274992972922,7,12,0.5,2,20,81
155383,155694.00000000003,spreker1 [v] (TIE0),ja,/dutch2/DVA13U,ja,dutch,dutch2,311.0000000000291,dutch-04-114-155383,talk,ja,1,2,77862,1,1.2112289194185375e-5,full,other,-484,NA,9366,0.42985265855221,0.918235294117647,7,12,0.5,2,10,100
156317,157978.99999999997,spreker2 [v] (TIE2),wat stom want 't was echt zo leuk,/dutch2/DVA13U,wat stom want 't was echt zo leuk,dutch,dutch2,1661.999999999971,dutch-04-115-156317,talk,wat stom want 't was echt zo leuk,8,33,1,205,1.5556098217596995e-10,NA,other,622.9999999999709,NA,10785,0.626703755215577,1.01706903055451,7,12,0.5,2,100,69
158313,159879,spreker2 [v] (TIE2),'k was zo op vakantie zaterdag,/dutch2/DVA13U,'k was zo op vakantie zaterdag,dutch,dutch2,1566,dutch-04-116-158313,talk,'k was zo op vakantie zaterdag,6,30,1,205,1.5556098217596995e-10,NA,self,NA,overlapped,11140,0.747307001795332,0.986451784291154,7,12,0.583333333333333,2,100,69
159798,160293.99999999997,spreker1 [v] (TIE0),ja?,/dutch2/DVA13U,ja?,dutch,dutch2,495.9999999999709,dutch-04-117-159798,talk,ja?,1,3,69,139,1.0733707770141928e-8,partial,other,-81,overlapped,10112,0.198378164556962,1.03267973856209,7,11,0.454545454545455,2,23,78
159879,161263,spreker2 [v] (TIE2),[laugh] ja [laugh],/dutch2/DVA13U,ggg ja ggg,dutch,dutch2,1384,dutch-04-118-159879,talk,ja,1,2,77862,1,1.2112289194185375e-5,partial,other,-414.9999999999709,overlapped,11496,0.825504523312456,1.06830220239755,8,12,0.583333333333333,2,10,100
160894,161886,spreker1 [v] (TIE0),maar hoe ben je d'r naartoe gegaan?,/dutch2/DVA13U,maar hoe ben je d'r naartoe gegaan?,dutch,dutch2,992,dutch-04-119-160894,talk,maar hoe ben je d'r naartoe gegaan?,7,35,1,205,1.5556098217596995e-10,partial,other,-369,NA,10274,0.291804555187853,1.08639103309718,8,12,0.5,2,100,69
162106,162716.99999999997,spreker2 [v] (TIE2),met de fiets,/dutch2/DVA13U,met de fiets,dutch,dutch2,610.9999999999709,dutch-04-120-162106,talk,met de fiets,3,12,6,200,9.333658930558198e-10,NA,other,220,NA,10884,0.724549797868431,1.05793157076205,9,13,0.538461538461538,2,28,74
162821,163329,spreker1 [v] (TIE0),met die fiets?,/dutch2/DVA13U,met die fiets?,dutch,dutch2,508,dutch-04-121-162821,talk,met die fiets?,3,14,1,205,1.5556098217596995e-10,NA,other,104.0000000000291,overlapped,10700,0.262990654205607,1.05658141601659,9,12,0.416666666666667,2,100,69
163132,163686,spreker2 [v] (TIE2),ja,/dutch2/DVA13U,ja,dutch,dutch2,554,dutch-04-122-163132,talk,ja,1,2,77862,1,1.2112289194185375e-5,partial,other,-197,overlapped,11254,0.749955571352408,1.07344524990462,10,13,0.615384615384615,2,10,100
163329,164286,spreker1 [v] (TIE0),oh ja da's leuk ja,/dutch2/DVA13U,oh ja da's leuk ja,dutch,dutch2,957,dutch-04-123-163329,talk,oh ja da's leuk ja,5,18,1,205,1.5556098217596995e-10,partial,other,612.0000000000291,NA,11011,0.34247570611207,1.06788866259335,10,13,0.461538461538462,2,100,69
164367,165543.99999999997,spreker2 [v] (TIE2),'t is maar anderhalf uur eigenlijk,/dutch2/DVA13U,'t is maar anderhalf uur eigenlijk,dutch,dutch2,1176.999999999971,dutch-04-124-164367,talk,'t is maar anderhalf uur eigenlijk,6,34,1,205,1.5556098217596995e-10,NA,other,81,NA,11679,0.720609641236407,1.04819601507808,10,13,0.615384615384615,2,100,69
165798,167275,spreker1 [v] (TIE0),ja dat is ook helemaal niet zo ver,/dutch2/DVA13U,ja dat is ook helemaal niet zo ver,dutch,dutch2,1477,dutch-04-125-165798,talk,ja dat is ook helemaal niet zo ver,8,34,1,205,1.5556098217596995e-10,NA,other,254.0000000000291,overlapped,11380,0.389191564147627,1.03851067713086,9,11,0.454545454545455,2,100,69
166190,167240,spreker2 [v] (TIE2),of minder eigenlijk,/dutch2/DVA13U,of minder eigenlijk,dutch,dutch2,1050,dutch-04-126-166190,talk,of minder eigenlijk,3,19,1,205,1.5556098217596995e-10,full,other,-1085,NA,12430,0.643684633950121,1.13433108231429,10,12,0.583333333333333,2,100,69
167275,168164,spreker1 [v] (TIE0),nee 'n uurtje of zo,/dutch2/DVA13U,nee 'n uurtje of zo,dutch,dutch2,889,dutch-04-127-167275,talk,nee 'n uurtje of zo,5,19,1,205,1.5556098217596995e-10,NA,other,35,NA,11658,0.456167438668725,1.18343315399452,11,12,0.5,2,100,69
168164,169202,spreker1 [v] (TIE0),wij hebben 't ook wel eens gefietst,/dutch2/DVA13U,wij hebben 't ook wel eens gefietst,dutch,dutch2,1038,dutch-04-128-168164,talk,wij hebben 't ook wel eens gefietst,7,35,1,205,1.5556098217596995e-10,NA,self,NA,overlapped,12696,0.500630119722747,1.16594728625218,11,13,0.538461538461538,2,100,69
169018,171094,spreker2 [v] (TIE2),en we zijn zo'n eerst uh nou weer naar de,/dutch2/DVA13U,en we zijn zo'n eerst uh nou weer naar de,dutch,dutch2,2076,dutch-04-129-169018,talk,en we zijn zo'n eerst uh nou weer naar de,10,41,1,205,1.5556098217596995e-10,partial,other,-184,NA,13206,0.518703619566864,1.16908640226629,11,13,0.461538461538462,2,100,69
171394,173356,spreker2 [v] (TIE2),laatst had ik met m'n zusje gefietst naar 't uh,/dutch2/DVA13U,laatst had ik met m'n zusje gefietst naar 't uh,dutch,dutch2,1962,dutch-04-130-171394,talk,laatst had ik met m'n zusje gefietst naar 't uh,10,47,1,205,1.5556098217596995e-10,NA,self,NA,overlapped,12297,0.604049768236155,1.09306666666667,8,11,0.545454545454545,2,100,69
172548,172975,spreker1 [v] (TIE0),ja,/dutch2/DVA13U,ja,dutch,dutch2,427,dutch-04-131-172548,talk,ja,1,2,77862,1,1.2112289194185375e-5,full,other,-808,NA,12114,0.437180122172693,1.14988134788799,8,11,0.545454545454545,2,10,100
173356,175110,spreker2 [v] (TIE2),dat kerkje weet je wel waar we 't nog over hadden,/dutch2/DVA13U,dat kerkje weet je wel waar we 't nog over hadden,dutch,dutch2,1754,dutch-04-132-173356,talk,dat kerkje weet je wel waar we 't nog over hadden,11,49,1,205,1.5556098217596995e-10,NA,other,381,overlapped,11849,0.676681576504346,1.10295075863353,6,9,0.555555555555556,2,100,69
174256,175675,spreker1 [v] (TIE0),ja schellingwouder kerkje,/dutch2/DVA13U,ja schellingwouder kerkje,dutch,dutch2,1419,dutch-04-133-174256,talk,ja schellingwouder kerkje,3,25,1,205,1.5556098217596995e-10,partial,other,-854,overlapped,13268,0.395688875489901,1.17332861690838,7,10,0.5,2,100,69
175618,176241,spreker2 [v] (TIE2),en uh,/dutch2/DVA13U,en uh,dutch,dutch2,623,dutch-04-134-175618,talk,en uh,2,5,2100,13,3.2667806256953693e-7,partial,other,-57,NA,12715,0.587101848210775,1.21756200325577,7,10,0.5,2,17,84
176241,177572,spreker2 [v] (TIE2),en nu ben 'k daar met thomas heen gefietst,/dutch2/DVA13U,en nu ben 'k daar met thomas heen gefietst,dutch,dutch2,1331,dutch-04-135-176241,talk,en nu ben 'k daar met thomas heen gefietst,9,42,1,205,1.5556098217596995e-10,NA,self,NA,NA,11519,0.672454206094279,1.11867534233272,5,9,0.555555555555556,2,100,69
177572,179269,spreker2 [v] (TIE2),omdat 'k 't zo schattig vond daar en uh,/dutch2/DVA13U,omdat 'k 't zo schattig vond daar en uh,dutch,dutch2,1697,dutch-04-136-177572,talk,omdat 'k 't zo schattig vond daar en uh,9,39,1,205,1.5556098217596995e-10,NA,self,NA,overlapped,12327,0.766042021578649,1.11004052228726,5,9,0.666666666666667,2,100,69
178945,179211,spreker1 [v] (TIE0),ja,/dutch2/DVA13U,ja,dutch,dutch2,266,dutch-04-137-178945,talk,ja,1,2,77862,1,1.2112289194185375e-5,full,other,-324,NA,11555,0.182778018173951,1.12720710174617,5,9,0.333333333333333,2,10,100
179269,181415,spreker2 [v] (TIE2),omdat om 't uitzicht te zien in 't haventje hebben we bij,/dutch2/DVA13U,omdat om 't uitzicht te zien in 't haventje hebben we bij,dutch,dutch2,2146,dutch-04-138-179269,talk,omdat om 't uitzicht te zien in 't haventje hebben we bij,12,57,1,205,1.5556098217596995e-10,NA,other,58,NA,11625,0.818322580645161,1.16006386588165,6,9,0.666666666666667,2,100,69
181415,183988,spreker2 [v] (TIE2),ca*a t*a café thijsen aardbeien met slagroom gegeten,/dutch2/DVA13U,ca*a t*a café thijsen aardbeien met slagroom gegeten,dutch,dutch2,2573,dutch-04-139-181415,talk,ca*a t*a café thijsen aardbeien met slagroom gegeten,8,52,1,205,1.5556098217596995e-10,NA,self,NA,overlapped,12236,0.827394573389997,1.06958041958042,5,9,0.666666666666667,2,100,69
183411,183688,spreker1 [v] (TIE0),ja,/dutch2/DVA13U,ja,dutch,dutch2,277,dutch-04-140-183411,talk,ja,1,2,77862,1,1.2112289194185375e-5,full,other,-577,NA,10332,0.189895470383275,1.0616522811344,4,8,0.375,2,10,100
184195,184438,spreker1 [v] (TIE0),ja,/dutch2/DVA13U,ja,dutch,dutch2,243,dutch-04-141-184195,talk,ja,1,2,77862,1,1.2112289194185375e-5,NA,self_during_other,207,NA,10575,0.208510638297872,1.0385975250442,4,9,0.444444444444444,2,10,100
184565,185442,spreker2 [v] (TIE2),en daarna zijn we zo,/dutch2/DVA13U,en daarna zijn we zo,dutch,dutch2,877,dutch-04-142-184565,talk,en daarna zijn we zo,5,20,1,205,1.5556098217596995e-10,NA,other,127,NA,10033,0.921658526861358,1.02127442996743,4,9,0.666666666666667,2,100,69
185807,188230,spreker2 [v] (TIE2),door gefietst onder de onder de a tien door,/dutch2/DVA13U,door gefietst onder de onder de a tien door,dutch,dutch2,2423,dutch-04-143-185807,talk,door gefietst onder de onder de a tien door,9,43,1,205,1.5556098217596995e-10,NA,self,NA,NA,11833,0.933575593678695,0.9869880723997,4,9,0.666666666666667,2,100,69
188553,189776,spreker2 [v] (TIE2),en toen via ransdorp,/dutch2/DVA13U,en toen via ransdorp,dutch,dutch2,1223,dutch-04-144-188553,talk,en toen via ransdorp,4,20,1,205,1.5556098217596995e-10,NA,self,NA,NA,10028,0.921619465496609,0.925860954667159,3,8,0.625,2,100,69
189891,190215,spreker1 [v] (TIE0),ja,/dutch2/DVA13U,ja,dutch,dutch2,324,dutch-04-145-189891,talk,ja,1,2,77862,1,1.2112289194185375e-5,NA,other,115,NA,7940,0.106297229219144,0.902272727272727,3,7,0.428571428571429,2,10,100
190295,192649,spreker2 [v] (TIE2),zo uh de dijk op bij marken,/dutch2/DVA13U,zo uh de dijk op bij marken,dutch,dutch2,2354,dutch-04-146-190295,talk,zo uh de dijk op bij marken,7,27,1,205,1.5556098217596995e-10,NA,other,80,overlapped,10294,0.918010491548475,0.916325440626669,4,8,0.625,2,100,69
192107,193341,spreker1 [v] (TIE0),oh heerlijk,/dutch2/DVA13U,oh heerlijk,dutch,dutch2,1234,dutch-04-147-192107,talk,oh heerlijk,2,11,12,194,1.8667317861116396e-9,partial,other,-542,overlapped,8955,0.232049134561697,0.901812688821752,4,8,0.5,2,26,75
192649,194957,spreker2 [v] (TIE2),en lekker gefietst en 't was mooi weer en,/dutch2/DVA13U,en lekker gefietst en 't was mooi weer en,dutch,dutch2,2308,dutch-04-148-192649,talk,en lekker gefietst en 't was mooi weer en,9,41,1,205,1.5556098217596995e-10,partial,other,-692,overlapped,11263,0.815502086477848,0.975489346959986,5,9,0.555555555555556,2,100,69
194449,195661,spreker1 [v] (TIE0),'t was natuurlijk mooi weer ja,/dutch2/DVA13U,'t was natuurlijk mooi weer ja,dutch,dutch2,1212,dutch-04-149-194449,talk,'t was natuurlijk mooi weer ja,6,30,1,205,1.5556098217596995e-10,partial,other,-508,overlapped,11955,0.231702216645755,1.07741528478731,5,8,0.375,2,100,69
195361,197276,spreker2 [v] (TIE2),ik had m'n fietstassen helemaal vol gedaan met echt,/dutch2/DVA13U,ik had m'n fietstassen helemaal vol gedaan met echt,dutch,dutch2,1915,dutch-04-150-195361,talk,ik had m'n fietstassen helemaal vol gedaan met echt,9,51,1,205,1.5556098217596995e-10,partial,other,-300,NA,12993,0.786808281382283,1.13287993722208,6,8,0.625,2,100,69
197276,198500,spreker2 [v] (TIE2),alles wat we nodig zouden hebben,/dutch2/DVA13U,alles wat we nodig zouden hebben,dutch,dutch2,1224,dutch-04-151-197276,talk,alles wat we nodig zouden hebben,6,32,1,205,1.5556098217596995e-10,NA,self,NA,overlapped,11794,0.765134814312362,1.1856841258671,6,8,0.625,2,100,69
198280,200980,spreker1 [v] (TIE0),met picknickdingen*n en uh oh wat goed,/dutch2/DVA13U,met picknickdingen*n en uh oh wat goed,dutch,dutch2,2700,dutch-04-152-198280,talk,met picknickdingen*n en uh oh wat goed,7,38,1,205,1.5556098217596995e-10,partial,other,-220,overlapped,14494,0.377397543811232,1.16633137523135,7,9,0.444444444444444,2,100,69
198500,199365,spreker2 [v] (TIE2),dus uh,/dutch2/DVA13U,dus uh,dutch,dutch2,865,dutch-04-153-198500,talk,dus uh,2,6,1110,20,1.726726902153267e-7,full,other,-2480,NA,15359,0.643857021941533,1.23593787720286,8,10,0.6,2,19,82
199365,200773,spreker2 [v] (TIE2),ja echt uh zakken chips,/dutch2/DVA13U,ja echt uh zakken chips,dutch,dutch2,1408,dutch-04-154-199365,talk,ja echt uh zakken chips,5,23,1,205,1.5556098217596995e-10,full,self_during_other,-1615,NA,15544,0.648095728255275,1.40174948146812,7,10,0.6,2,100,69
200773,203611,spreker2 [v] (TIE2),en eten en rosé en uh en uh,/dutch2/DVA13U,en eten en rosé en uh en uh,dutch,dutch2,2838,dutch-04-155-200773,talk,en eten en rosé en uh en uh,8,27,1,205,1.5556098217596995e-10,NA,self_during_other,-207,overlapped,15704,0.672312786551197,1.36509040333797,5,9,0.666666666666667,2,100,69
201500,202861,spreker1 [v] (TIE0),oh wat leuk,/dutch2/DVA13U,oh wat leuk,dutch,dutch2,1361,dutch-04-156-201500,talk,oh wat leuk,3,11,77,131,1.1978195627549688e-8,full,other,-2111,NA,17065,0.381306768239086,1.48339707927677,6,10,0.4,2,23,78
